area,bath_rooms,link,prize,rooms,zone
67,3,https://www.lahaus.com/p/apartamento-en-venta-rodeo-alto-109218/medellin,230,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
89,3,https://www.lahaus.com/p/apartamento-en-castropol-poblado-89mt-tres-alcobas-balcon/medellin,380,3,"    Castropol, Medellín, Antioquia, Colombia  "
96,4,https://www.lahaus.com/p/apartamento-en-cristo-rey-guayabal-rodeo-norte-2-habitaciones-96-47m2/medellin,300,4,"    Cristo Rey, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/sorrento-2-13722/medellin,270,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/cantillana-simon-bolivar/medellin,280,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
69,3,https://www.lahaus.com/p/apartamento-en-venta-en-san-german-medellin-107676/medellin,320,3,"    Los Colores, Medellín, Antioquia, Colombia  "
115,3,https://www.lahaus.com/p/apartamento-en-belen-la-palma-con-3-habitaciones-y-balcon-115-mt2/medellin,380,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
123,4,https://www.lahaus.com/p/apartamento-de-123m2-en-el-velodromo-duplex-con-cuatro-alcobas/medellin,425,4,"    Velódromo, Medellín, Antioquia, Colombia  "
63,3,https://www.lahaus.com/p/apartamento-en-belen-rodeo-alto-con-3-habitaciones-63-39-mt2/medellin,240,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/venta-apartamento-belen-miravalle/medellin,300,3,"    La Villa, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/venta-apartamento-en-robledo-san-german-con-tres-habitaciones/medellin,270,3,"    San Germán, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/se-vende-apartamento-en-san-javier/medellin,230,3,"    San Javier, Medellín, Antioquia, Colombia  "
79,3,https://www.lahaus.com/p/apartamento-en-cerro-nutibara-belen-tres-alcobas/medellin,330,3,"    Cerro Nutibara, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-venta-los-alpes-101643/medellin,260,3,"    Universidad Medellín, Medellín, Antioquia, Colombia  "
132,3,https://www.lahaus.com/p/apartamento-en-venta-poblado-108209/medellin,490,3,"    Los Balsos, Medellín, Antioquia, Colombia  "
64,3,https://www.lahaus.com/p/venta-apartamento-en-calazans-primer-piso/medellin,242,3,"    Santa Lucía, Medellín, Antioquia, Colombia  "
132,5,https://www.lahaus.com/p/apartamento-en-estadio-estadio-medellin-5-habitaciones-131-87m2/medellin,450,5,"    Estadio, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-90-mt2-el-estadio-cuarta-brigada-3-habitaciones/medellin,440,3,"    Cuarta Brigada, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/se-vende-apartamento-en-pilarica-93689/medellin,230,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-robledo-san-german-con-3-habitaciones-90-mt2/medellin,425,3,"    San Germán, Medellín, Antioquia, Colombia  "
98,3,https://www.lahaus.com/p/apartamento-en-buenos-aires-medellin-cuenta-con-tres-habitaciones/medellin,230,3,"    Alejandro Echavarría, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-conquietadoles-laureles-con-3-habitaciones-87-mt2/medellin,435,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
55,3,https://www.lahaus.com/p/apartamento-en-rodeo-alto-belen-55mt-tres-alcobas-balcon-69465/medellin,218,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
86,3,https://www.lahaus.com/p/apartamento-en-robledo-la-pilarica-con-3-habitaciones-86-mt2/medellin,310,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
145,4,https://www.lahaus.com/p/apartamento-en-corazon-de-jesus-calendaria-cuatro-alcobas/medellin,210,4,"    Corazón de Jesús, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-los-colores-estadio-65mt-tres-alcobas/medellin,295,3,"    Cuarta Brigada, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/venta-apartamento-belen-granada/medellin,360,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-belen-fatima-25970/medellin,280,3,"    Fátima, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-la-palma-belen-67mt-tres-alcobas-balcon/medellin,295,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
90,4,https://www.lahaus.com/p/se-vende-apartamento-en-santa-monica-4-alcobas/medellin,310,4,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
115,3,https://www.lahaus.com/p/apartamento-en-las-acacias-laureles-tres-alcobas-69996/medellin,410,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/rincon-de-alicante/medellin,330,3,"    Provenza, Medellín, Antioquia, Colombia  "
81,3,https://www.lahaus.com/p/apartamento-en-la-candelaria-medellin-28289/medellin,230,3,"    Prado, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/tierra-grata-palmas-92480/medellin,370,3,"    Loma del Indio, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/venta-apartamento-los-colores-medellin/medellin,380,3,"    Cuarta Brigada, Medellín, Antioquia, Colombia  "
77,3,https://www.lahaus.com/p/apartamento-en-la-loma-de-los-bernal-medellin-con-3-habitaciones-77-mt2/medellin,300,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-robledo-san-german-con-3-habitaciones-70-mt2/medellin,311,3,"    San Germán, Medellín, Antioquia, Colombia  "
82,3,https://www.lahaus.com/p/se-vende-apartamento-en-prado-centro-medellin-97882/medellin,220,3,"    Prado, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-calansaz-la-america-3-habitaciones-70m2/medellin,205,3,"    Calasanz, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-en-venta-belen-loma-de-los-bernal-cod-12446/medellin,240,3,"    Sector Central, Medellín, Antioquia, Colombia  "
154,4,https://www.lahaus.com/p/apartamento-en-laureles-medellin-28480/medellin,450,4,"    Las Acacias, Medellín, Antioquia, Colombia  "
130,4,https://www.lahaus.com/p/apartamento-en-laureles-san-joaquin-con-4-habitaciones-130-mt2/medellin,430,4,"    San Joaquín, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/venta-de-apartamento-en-simon-bolivar-100643/medellin,270,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rodeo-alto-belen-cod-19424/medellin,250,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/med70-92756/medellin,381,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-el-poblado-la-loma-del-indio-con-3-habitaciones-100-mt2/medellin,390,3,"    Palmas, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-el-sector-la-america-75-mts-1-parqueadero/medellin,250,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
126,3,https://www.lahaus.com/p/apartamento-en-simon-bolivar-con-3-habitaciones-126-mt2/medellin,420,3,"    San Antonio, Medellín, Antioquia, Colombia  "
54,3,https://www.lahaus.com/p/apartamento-en-venta-la-pilanca-101624/medellin,240,3,"    Bello Horizonte, Medellín, Antioquia, Colombia  "
98,3,https://www.lahaus.com/p/apartamento-en-laureles-la-castellana-con-3-habitaciones-98-mt2/medellin,460,3,"    La Castellana, Medellín, Antioquia, Colombia  "
128,4,https://www.lahaus.com/p/apartamento-en-belen-belen-centro-con-4-habitaciones-128-mt2/medellin,380,4,"    Belén Centro, Medellín, Antioquia, Colombia  "
143,4,https://www.lahaus.com/p/venta-de-apartamento-en-conquistadores-medellin-109972/medellin,370,4,"    Conquistadores, Medellín, Antioquia, Colombia  "
124,3,https://www.lahaus.com/p/apartamento-en-las-lomas-el-poblado-con-3-habitaciones-y-banera-123-5-mt2/medellin,410,3,"    Las Lomas, Medellín, Antioquia, Colombia  "
115,3,https://www.lahaus.com/p/apartamento-en-laureles-la-castellana-con-3-habitaciones-115-mt2/medellin,475,3,"    La Castellana, Medellín, Antioquia, Colombia  "
108,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-101464/medellin,356,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
89,3,https://www.lahaus.com/p/apartamento-en-belen-loma-de-los-bernal-con-3-habitaciones-89-mt2/medellin,370,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/apartamento-en-el-proyecto-nuevo-guayacanes-3-habitaciones-65303/medellin,357,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
86,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-america-86mt-tres-alcobas-balcon/medellin,275,3,"    Calasanz, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-loma-de-los-bernal-belen-tres-alcobas-70008/medellin,265,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
117,5,https://www.lahaus.com/p/apartamento-en-venta-sector-prado-centro-cod-15604/medellin,220,5,"    San Miguel, Medellín, Antioquia, Colombia  "
61,3,https://www.lahaus.com/p/apartamento-en-la-loma-de-los-bernal-medellin-con-3-habitaciones-61-mt2/medellin,270,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
138,3,https://www.lahaus.com/p/apartamento-en-venta-estadio-101366/medellin,380,3,"    Estadio, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/en-venta-apartamento-en-laureles-medellin-93773/medellin,360,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/se-vende-apartamento-en-la-castellana-99020/medellin,430,3,"    La Castellana, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-belen-la-mota/medellin,330,3,"    Mota, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/veleros-del-este-104322/medellin,414,3,"    San Diego, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/javichi-14071/medellin,270,3,"    Prado, Medellín, Antioquia, Colombia  "
89,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-15852/medellin,380,3,"    La Tomatera, Medellín, Antioquia, Colombia  "
66,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-america-tres-alcobas-72823/medellin,255,3,"    Calasanz, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-duplex-en-venta-san-diego-cod-10825/medellin,350,3,"    Perpetuo Socorro, Medellín, Antioquia, Colombia  "
193,3,https://www.lahaus.com/p/apartamento-en-venta-san-german-medellin-96595/medellin,420,3,"    San Germán, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rosales-belen-cod-19117/medellin,375,3,"    Rosales, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rosales-belen-cod-19118/medellin,375,3,"    Rosales, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/se-vende-apartamento-en-rodeo-alto-97875/medellin,240,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
60,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-tres-alcobas-81433/medellin,315,3,"    San Germán, Medellín, Antioquia, Colombia  "
63,3,https://www.lahaus.com/p/apartamento-en-la-america-calasanz-con-3-habitaciones-63-mt2/medellin,280,3,"    Calasanz, Medellín, Antioquia, Colombia  "
66,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-tres-alcobas-86252/medellin,300,3,"    San Germán, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/se-vende-apartamento-en-los-colores-medellin-98170/medellin,270,3,"    Los Colores, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/venta-de-apartamento-en-la-america-con-la-80/medellin,310,3,"    Barrio La América, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-la-floresta-medellin-con-3-habitaciones-96-mt2/medellin,370,3,"    Santa Lucía, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/apartamento-en-la-loma-de-los-bernal-medellin-93993/medellin,410,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
98,3,https://www.lahaus.com/p/apartamento-en-mnarique-central-1-aranjuez-98mt-tres-alcobas/medellin,230,3,"    Manrique Central No. 1, Medellín, Antioquia, Colombia  "
103,3,https://www.lahaus.com/p/apartamento-en-los-almendros-belen-con-3-habitaciones-103m2/medellin,350,3,"    Los Almendros, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/venta-apartamento-en-medellin-los-colores-93832/medellin,350,3,"    Los Colores, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/apartamento-en-el-estadio-los-colores-con-3-habitaciones-84-mt2/medellin,380,3,"    Los Colores, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-america-tres-alcobas-65960/medellin,310,3,"    Calasanz, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-las-acacias-laureles-90mt-tres-alcobas-balcon/medellin,440,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
77,3,https://www.lahaus.com/p/venta-apartamento-pilarica-medellin-103792/medellin,335,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-venta-almeria-101489/medellin,395,3,"    Bello Horizonte, Medellín, Antioquia, Colombia  "
184,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-3476/medellin,490,3,"    El Campestre, Medellín, Antioquia, Colombia  "
131,4,https://www.lahaus.com/p/apartamento-en-el-estadio-floresta-con-4-habitaciones-131-mt2/medellin,470,4,"    Calasanz, Medellín, Antioquia, Colombia  "
116,4,https://www.lahaus.com/p/apartamento-en-venta-santa-monica-101382/medellin,370,4,"    Santa Mónica, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-tres-alcobas-69354/medellin,315,3,"    San Germán, Medellín, Antioquia, Colombia  "
99,3,https://www.lahaus.com/p/nueva-villa-de-la-aburra-5393/medellin,280,3,"    La Villa, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-medellin-109902/medellin,320,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
88,4,https://www.lahaus.com/p/venta-de-apartamento-loma-de-los-bernal-109701/medellin,320,4,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-laureles-las-acacias-con-3-habitaciones-100-mt2-68514/medellin,360,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
180,3,https://www.lahaus.com/p/apartamento-en-venta-la-floresta-medellin-109823/medellin,500,3,"    La Floresta, Medellín, Antioquia, Colombia  "
130,4,https://www.lahaus.com/p/apartamento-en-santa-monica-la-america-130mt-tres-alcobas-balcon-81801/medellin,330,4,"    Santa Mónica, Medellín, Antioquia, Colombia  "
60,3,https://www.lahaus.com/p/apartamento-en-los-colores-laureles-con-3-alcobas/medellin,280,3,"    Los Colores, Medellín, Antioquia, Colombia  "
101,3,https://www.lahaus.com/p/apartamento-en-el-poblado-medellin-14711/medellin,400,3,"    El Campestre, Medellín, Antioquia, Colombia  "
98,3,https://www.lahaus.com/p/venta-apartamento-en-villa-hermosa-los-angeles/medellin,225,3,"    Los Ángeles, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/apartamento-en-la-castellana-medellin-tres-alcobas-62232/medellin,420,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-101658/medellin,350,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
121,3,https://www.lahaus.com/p/rodeo-sur-108814/medellin,320,3,"    Cristo Rey, Medellín, Antioquia, Colombia  "
105,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-belen-miravalle-cod-8484/medellin,420,3,"    La Villa, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-conquistadores-laureles-110mt-tres-alcobas-balcon/medellin,450,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
88,3,https://www.lahaus.com/p/apartamento-en-venta-santa-monica-la-america-cod-10899/medellin,265,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
81,3,https://www.lahaus.com/p/apartamento-en-robledo-la-pilarica-81-mt2-3-habitaciones/medellin,298,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-la-acacias-loma-de-los-bernal-con-3-habitaciones-90m2/medellin,330,3,"    Calasanz, Medellín, Antioquia, Colombia  "
59,3,https://www.lahaus.com/p/apartamento-ubicado-en-el-sector-los-colores/medellin,265,3,"    Los Colores, Medellín, Antioquia, Colombia  "
59,3,https://www.lahaus.com/p/apartamento-en-venta-los-colores-medellin-96486/medellin,250,3,"    Los Colores, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-tres-alcobas-69388/medellin,220,3,"    San Germán, Medellín, Antioquia, Colombia  "
86,3,https://www.lahaus.com/p/apartamento-en-santa-monica-86-mts-1-parqueaderto/medellin,285,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
149,4,https://www.lahaus.com/p/apartamento-de-149m2-en-conquistadores-laureles-con-cuatro-habitaciones/medellin,500,4,"    Conquistadores, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-robledo-robledo-65mt-tres-alcobas/medellin,217,3,"    San Germán, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/apartamento-en-las-playas-belen-76mt-tres-alcobas-balcon/medellin,220,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-la-america-medellin-con-3-habitaciones-80mt2/medellin,295,3,"    Barrio La América, Medellín, Antioquia, Colombia  "
105,4,https://www.lahaus.com/p/venta-apartamento-2-piso-en-buenos-aires/medellin,250,4,"    Barrio Buenos Aires, Medellín, Antioquia, Colombia  "
102,4,https://www.lahaus.com/p/apartamento-en-las-acacias-laureles-cuatro-alcobas/medellin,385,4,"    Las Acacias, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-en-venta-belen-101610/medellin,300,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-america-80mt-tres-alcobas-balcon/medellin,310,3,"    Calasanz, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/se-vende-apartamento-en-calasanz-93744/medellin,310,3,"    Calasanz, Medellín, Antioquia, Colombia  "
92,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-cod-14028/medellin,280,3,"    Calasanz, Medellín, Antioquia, Colombia  "
62,3,https://www.lahaus.com/p/apartamento-en-venta-sector-boston-cod-19351/medellin,210,3,"    Boston, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-venta-en-calasanz-medellin-93674/medellin,480,3,"    Calasanz, Medellín, Antioquia, Colombia  "
112,3,https://www.lahaus.com/p/apartamento-en-niza-112-mts-1-parqueadero/medellin,468,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-de-81m2-en-pilarica-park-robledo-68857/medellin,339,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-belen-malibu-22766/medellin,340,3,"    Rosales, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/parque-de-los-bernal-53945/medellin,298,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
140,4,https://www.lahaus.com/p/apartamento-en-venta-campo-valdes-101620/medellin,285,4,"    Manrique Central No. 1, Medellín, Antioquia, Colombia  "
98,3,https://www.lahaus.com/p/apartamento-castellon-de-santa-gema-con-3-habitaciones-98-mt2/medellin,460,3,"    La Castellana, Medellín, Antioquia, Colombia  "
170,3,https://www.lahaus.com/p/apartamento-en-el-tesoro-medellin-con-3-habitaciones-170-mt2/medellin,500,3,"    El Tesoro, Medellín, Antioquia, Colombia  "
112,3,https://www.lahaus.com/p/venta-apartamento-en-simon-bolivar/medellin,435,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
148,4,https://www.lahaus.com/p/apartamento-en-ventra-en-el-campestre-el-campestre-con-148-mt/medellin,460,4,"    El Campestre, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-101357/medellin,360,3,"    Lorena, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-america-72mt-tres-alcobas/medellin,240,3,"    Calasanz, Medellín, Antioquia, Colombia  "
138,3,https://www.lahaus.com/p/apartamento-en-sector-belen-granada-cuenta-con-tres-habitaciones/medellin,350,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
66,3,https://www.lahaus.com/p/apartamento-en-calazans-la-america-66mt-tres-alcobas/medellin,270,3,"    Calasanz, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/venta-apartamento-en-el-centro-34395/medellin,240,3,"    Barrio Buenos Aires, Medellín, Antioquia, Colombia  "
120,4,https://www.lahaus.com/p/apartamento-en-venta-santa-monica-101594/medellin,350,4,"    Santa Mónica, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-venta-el-poblado-la-visitacion-cod-13274/medellin,420,3,"    Alejandría, Medellín, Antioquia, Colombia  "
66,3,https://www.lahaus.com/p/apartamento-en-venta-loma-de-los-bernal-108280/medellin,276,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
165,4,https://www.lahaus.com/p/apartamento-en-sector-santa-maria-de-los-angeles-el-poblado-4-habitaciones/medellin,460,4,"    Santa María de los Ángeles, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-belen-medellin-28354/medellin,310,3,"    Rosales, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-la-america-simon-bolivar-con-3-habitaciones-110-mt2-81842/medellin,360,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
90,4,https://www.lahaus.com/p/apartamento-en-venta-san-german-medellin-99071/medellin,390,4,"    San Germán, Medellín, Antioquia, Colombia  "
139,3,https://www.lahaus.com/p/apartamento-area-102-5-m2-36-8-m2-de-terraza-ubicado-en-el-poblado-alejandria-3-habitaciones/medellin,420,3,"    Alejandría, Medellín, Antioquia, Colombia  "
97,3,https://www.lahaus.com/p/apartamento-paraarriendo-codigo-6746/medellin,430,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-prado-la-candelaria-96mt-tres-alcobas-balcon/medellin,200,3,"    Prado, Medellín, Antioquia, Colombia  "
130,3,https://www.lahaus.com/p/apartamento-en-el-poblado-medellin-28830/medellin,455,3,"    Las Lomas, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/vendo-apartamento-sector-segundo-parque-de-laureles/medellin,470,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-loma-de-los-bernal-belen-65mt-tres-alcobas-balcon/medellin,210,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-laureles-medellin-cuenta-con-dos-habitaciones/medellin,300,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
126,3,https://www.lahaus.com/p/apartamento-en-venta-sector-fatima-tres-alcobas/medellin,495,3,"    Fátima, Medellín, Antioquia, Colombia  "
130,4,https://www.lahaus.com/p/apartamento-en-venta-sector-calasanz-cod-16793/medellin,330,4,"    Barrio La América, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-la-america-calasanz-con-3-habitaciones-80-mt2-73547/medellin,310,3,"    Calasanz, Medellín, Antioquia, Colombia  "
121,3,https://www.lahaus.com/p/apartamento-penthouse-duplex-san-miguel-villa-hermosa-naranjal-3-habitaciones-121m2/medellin,465,3,"    San Miguel, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/venta-apartamento-san-german-3-habitaciones/medellin,310,3,"    San Germán, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/providencia-de-castropolo-107661/medellin,357,3,"    Castropol, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/se-vende-apartamento-laureles-medellin/medellin,290,3,"    La Villa, Medellín, Antioquia, Colombia  "
68,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-con-3-habitaciones-y-balcon-68-mt2/medellin,300,3,"    San Germán, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-laureles-con-3-habitaciones/medellin,450,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-loma-de-los-bernal-belen-cod-7014/medellin,350,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
68,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-con-tres-alcobas-58811/medellin,310,3,"    San Germán, Medellín, Antioquia, Colombia  "
157,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-poblado-campestre-3-alcobas/medellin,450,3,"    La Tomatera, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/seven-94029/medellin,435,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
202,5,https://www.lahaus.com/p/apartamento-en-venta-prado-centro/medellin,340,5,"    La Candelaria, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-7952/medellin,270,3,"    Calasanz, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-venta-sector-calasanz-3-alcobas/medellin,285,3,"    Calasanz, Medellín, Antioquia, Colombia  "
139,4,https://www.lahaus.com/p/casa-en-venta-sector-manrique-central/medellin,255,4,"    Manrique Central No. 2, Medellín, Antioquia, Colombia  "
123,3,https://www.lahaus.com/p/apartamento-en-laureles-conquistadores-con-3-alcobas-123-mt2/medellin,420,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-la-castellana-laureles-120mt-tres-alcobas-balcon/medellin,450,3,"    La Castellana, Medellín, Antioquia, Colombia  "
66,3,https://www.lahaus.com/p/apartamento-en-venta-belen-108254/medellin,317,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
155,3,https://www.lahaus.com/p/se-vende-apartamento-en-calasanz-93793/medellin,430,3,"    Calasanz, Medellín, Antioquia, Colombia  "
77,3,https://www.lahaus.com/p/apartamento-en-robledo-altamira-con-3-habitaciones-77-mt2/medellin,275,3,"    Altamira, Medellín, Antioquia, Colombia  "
69,3,https://www.lahaus.com/p/apartamento-en-laureles-lorena-con-3-habitaciones-69-mt2/medellin,278,3,"    Lorena, Medellín, Antioquia, Colombia  "
57,3,https://www.lahaus.com/p/venta-de-apartamento-en-loma-de-los-bernal/medellin,220,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-venta-san-german-medellin-96591/medellin,350,3,"    San Germán, Medellín, Antioquia, Colombia  "
