area,bath_rooms,link,price,rooms,zone
61,2,https://www.lahaus.com/p/apartamento-en-la-inmaculada-envigado-tres-alcobas-66581/envigado,225,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
78,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-16957/envigado,220,4,"    La Paz, Envigado, Antioquia, Colombia  "
90,2,https://www.lahaus.com/p/apartamento-en-envigado-el-esmeraldal-con-2-habitaciones-89-6-mt2/envigado,435,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-las-flores-envigado-tres-alcobas-70165/envigado,220,3,"    Las Flores, Envigado, Antioquia, Colombia  "
145,2,https://www.lahaus.com/p/apartamento-en-venta-en-el-dorado-envigado-103259/envigado,500,3,"    El Dorado, Envigado, Antioquia, Colombia  "
84,2,https://www.lahaus.com/p/apartamento-en-envigado-el-dorado-con-3-habitaciones-84-mt2/envigado,295,3,"    El Dorado, Envigado, Antioquia, Colombia  "
92,2,https://www.lahaus.com/p/apartamento-en-loma-del-barro-envigado-tres-alcobas/envigado,360,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
66,2,https://www.lahaus.com/p/apartamento-en-la-cuenca-envigado-tres-alcobas-70027/envigado,260,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
97,2,https://www.lahaus.com/p/regatta-92578/envigado,480,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
81,2,https://www.lahaus.com/p/apartamento-en-envigado-loma-del-escobero-con-3-habitaciones-81-mt2/envigado,400,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
92,3,https://www.lahaus.com/p/vendo-apartamento-92m2-la-paz-envigado/envigado,399,3,"    La Paz, Envigado, Antioquia, Colombia  "
82,2,https://www.lahaus.com/p/baltico-esmeraldal-99295/envigado,460,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
98,3,https://www.lahaus.com/p/apartamento-en-venta-la-orquidea-envigado-cod-12138/envigado,330,3,"    Otra Parte, Envigado, Antioquia, Colombia  "
69,2,https://www.lahaus.com/p/magdalena-de-la-cuenca-95765/envigado,290,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
101,3,https://www.lahaus.com/p/apartamento-en-venta-en-envigado-108389/envigado,445,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
140,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-17102/envigado,340,3,"    Camino Verde, Envigado, Antioquia, Colombia  "
127,3,https://www.lahaus.com/p/venta-casa-de-3-niveles-en-envigado-con-2-parqueaderos-privados/envigado,400,4,"    Mesa, Envigado, Antioquia, Colombia  "
94,2,https://www.lahaus.com/p/apartamento-en-la-cuenca-envigado-94mt-cuatro-alcobas-piso-3/envigado,340,4,"    La Cuenca, Envigado, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/apartamento-en-venta-cumbres-97741/envigado,330,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
104,2,https://www.lahaus.com/p/apartamento-en-loma-de-cumbres-envigado-104mt-tres-alcobas-balcon-36502/envigado,470,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
