area,bath_rooms,link,price,rooms,zone
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/toledo-det-4939143.aspx,300,3,La Estrella TOLEDO
                    90,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/cumbres-det-5307723.aspx,348,3,Envigado Cumbres
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/lacuenca-det-4334704.aspx,290,3,Envigado lacuenca
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/sabaneta-det-5343949.aspx,370,3,Sabaneta sabaneta
                    72,2,https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/los_colegios_ojo_agua-det-5353742.aspx,325,3,Rionegro los colegios ojo de agua
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/sabaneta_vereda_doctora-det-5374738.aspx,297,3,Medellín Sabaneta Vereda la Doctora
                    115,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/belen_malibu-det-5238003.aspx,290,3,Medellín Belen Malibú
                    154,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/centro_ciudad-det-5409870.aspx,330,3,Medellín Centro De La Ciudad
                    71,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-5302844.aspx,300,3,Medellín Loma de los Bernal
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/calle_larga-det-5273506.aspx,292,3,Sabaneta Calle Larga
                    76,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/aves_mara-det-5404188.aspx,300,3,Sabaneta AVES MARA
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/rionegro-det-4505591.aspx,360,3,Rionegro RIONEGRO
                    76,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/mayorca-det-5326965.aspx,240,3,Sabaneta MAYORCA
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/patio_bonito-det-5377927.aspx,320,3,Medellín Patio Bonito
                    67,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_bernal-det-5416886.aspx,285,3,Medellín LOS BERNAL
                    109,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/magnolia-det-5281570.aspx,240,3,Envigado Magnolia
                    92,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/san_javier-det-5284478.aspx,240,3,Medellín San Javier
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/mayorca-det-5174558.aspx,290,3,Sabaneta mayorca
                    57,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/sabaneta-det-5003142.aspx,210,3,Sabaneta Sabaneta
                    57,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/aves_marias-det-5375816.aspx,200,3,Sabaneta AVES MARIAS
                    73,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/doctora-det-5146998.aspx,270,3,Sabaneta La Doctora
                    69,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/paz-det-5407563.aspx,315,3,Envigado La paz
                    82,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/san_remo-det-5311949.aspx,345,3,Sabaneta SAN REMO
                    76,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/senorial-det-5091330.aspx,205,3,Envigado Señorial
                    65,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/loma_del_escobero-det-5404727.aspx,380,3,Envigado LOMA DEL ESCOBERO
                    71,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/cabanas-det-4730570.aspx,230,3,Bello CABAÑAS
                    64,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/belen-det-5397696.aspx,242,3,Medellín Belén
                    67,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/madera-det-5324755.aspx,240,3,Bello Madera
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/sabaneta-det-5229742.aspx,298,3,Sabaneta sabaneta
                    65,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/manuel_restrepo-det-5247879.aspx,250,3,Sabaneta MANUEL RESTREPO
                    72,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/trapiche-det-5375914.aspx,315,3,Sabaneta El Trapiche
                    81,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/belen_rosales-det-5143880.aspx,305,3,Medellín Belén Rosales
                    73,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/ciudad_fabricato-det-5157753.aspx,265,3,Bello ciudad Fabricato
                    90,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/loma_del_esmeraldal-det-5256961.aspx,365,3,Envigado Loma del Esmeraldal
                    80,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/mota-det-5388061.aspx,250,3,Medellín La Mota
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/calle_larga-det-5357157.aspx,250,3,Sabaneta CALLE LARGA
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/itagui/suramerica-det-5307764.aspx,265,3,Itaguí Suramerica
                    59,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/las_cometas-det-5152093.aspx,230,3,Envigado Las Cometas
                    80,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/camino_verde-det-5300964.aspx,375,3,Envigado Camino Verde 
                    65,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/cuenca-det-5306825.aspx,260,3,Envigado La Cuenca
                    72,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/rodeo-det-5368248.aspx,230,3,Medellín El Rodeo
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/alcala-det-5398977.aspx,260,3,Envigado ALCALA
                    90,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/suroriente-det-5274344.aspx,398,3,Medellín SurOriente
                    80,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/envigado-det-5303559.aspx,370,3,Envigado Envigado
                    68,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/vereda_caaveralejo-det-5303188.aspx,280,3,Sabaneta VEREDA CAAVERALEJO
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/calle_nueva-det-5288776.aspx,275,3,Sabaneta Calle Nueva
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/barrio_triste-det-5137893.aspx,338,3,Medellín Barrio Triste
                    85,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/laureles-det-5279457.aspx,360,3,Medellín Laureles
                    69,2,https://www.fincaraiz.com.co/apartamento-en-venta/itagui/itagi-det-5058844.aspx,297,3,Itaguí itagí
                    78,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-4820830.aspx,318,3,Medellín LOMA LOS BERNAL
                    64,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/barrio_triste-det-5358362.aspx,250,3,Medellín Barrio Triste
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/itagui/santa_catalina-det-5397654.aspx,320,3,Itaguí SANTA CATALINA
                    93,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calasanz-det-5358486.aspx,255,3,Medellín Calasanz
                    76,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/miraflores-det-5357168.aspx,320,3,Medellín Miraflores
                    80,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/niquia-det-5392176.aspx,282,3,Bello Niquia
                    129,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/suroccidente-det-5120722.aspx,330,3,Medellín SurOccidente
                    130,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castellana-det-5414781.aspx,330,3,Medellín La Castellana
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/las_flores-det-4832824.aspx,225,3,Envigado Las Flores
                    90,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/aldea-det-4536104.aspx,380,3,La Estrella La Aldea
                    75,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/florida-det-5259195.aspx,245,3,Medellín La Florida
                    86,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/suramerica-det-5329617.aspx,330,3,La Estrella Suramérica
                    67,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/suramerica-det-5144017.aspx,275,3,La Estrella SURAMERICA
                    110,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/trianon-det-5324646.aspx,340,3,Envigado EL TRIANON
                    61,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/aliadas-det-5381048.aspx,255,3,Sabaneta Aliadas
                    89,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_bernal-det-4853358.aspx,360,3,Medellín LOS BERNAL
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/las_lomitas-det-4935045.aspx,255,3,Sabaneta Las Lomitas
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/robledo-det-5232718.aspx,200,3,Medellín ROBLEDO
                    90,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/belen_rosales-det-5388882.aspx,375,3,Medellín Belén Rosales
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/alameda_piso-det-5318333.aspx,210,3,La Estrella Alameda piso 3
                    56,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/aves_mara-det-5274907.aspx,230,3,Sabaneta AVES MARA
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/barrio_triste-det-5373451.aspx,345,3,Medellín Barrio Triste
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/senorial-det-5251550.aspx,338,3,Envigado El Señorial
                    73,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-5379127.aspx,300,3,Medellín Loma de los Bernal
                    93,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/mina-det-4949340.aspx,240,3,Envigado LA MINA
                    65,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/rodeo_alto-det-5343283.aspx,247,3,Medellín Rodeo Alto
                    68,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/boston-det-5003721.aspx,250,3,Medellín BOSTON
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/robledo-det-5387997.aspx,230,3,Medellín Robledo
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/pan_azucar-det-5394972.aspx,295,3,Sabaneta Pan de azucar
                    88,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/cumbres-det-5410319.aspx,360,3,Envigado Cumbres
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/aldea-det-5075208.aspx,340,3,La Estrella La Aldea
                    67,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calasanz-det-5410938.aspx,295,3,Medellín Calasanz
                    80,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/paz-det-5320453.aspx,350,3,Envigado LA PAZ
                    98,2,https://www.fincaraiz.com.co/casa-en-venta/itagui/simon_bolivar-det-5376701.aspx,215,3,Itaguí SIMON BOLIVAR
                    70,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_del_indio-det-5398407.aspx,240,3,Medellín Loma del Indio
                    82,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/camino_verde-det-5282838.aspx,380,3,Envigado Camino Verde
                    65,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/san_jose-det-4543672.aspx,285,3,Sabaneta San Jose
                    82,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/occidente_pilarica-det-5062596.aspx,290,3,Medellín Occidente Pilarica
                    72,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calasanz-det-5286252.aspx,315,3,Medellín Calasanz
                    67,2,https://www.fincaraiz.com.co/apartamento-en-venta/itagui/ditaires-det-5220357.aspx,254,3,Itaguí Ditaires
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/cuenca-det-5306835.aspx,260,3,Envigado La Cuenca
                    68,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/chingui-det-4842807.aspx,238,3,Envigado EL CHINGUI
                    80,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/nogal-det-4704257.aspx,380,3,Medellín El Nogal
                    93,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/las_orquideas-det-5231301.aspx,325,3,Envigado Las Orquídeas
                    84,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/laureles-det-4680887.aspx,295,3,Medellín Laureles
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/loma_del_barro-det-5192068.aspx,338,3,Envigado LOMA DEL BARRO
                    89,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/robledo-det-4468127.aspx,368,3,Medellín Robledo
                    110,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/portal-det-5372757.aspx,400,3,Envigado El Portal
                    67,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_german-det-3987713.aspx,310,3,Medellín San Germán
                    70,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/las_cometas-det-5374344.aspx,220,3,Envigado LAS COMETAS
                    60,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/barrio_triste-det-5306763.aspx,240,3,Medellín Barrio Triste
                    865,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/malibu-det-4900181.aspx,360,3,Medellín MALIBU
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calasanz-det-5388830.aspx,300,3,Medellín CALASANZ
                    70,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/sector_mayorca-det-5398964.aspx,245,3,Sabaneta Sector Mayorca
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/envigado-det-5272180.aspx,220,3,Envigado Envigado
                    104,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/alcala-det-5410541.aspx,370,3,Envigado Alcala
                    61,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/buenos_aires-det-4742211.aspx,210,3,Medellín Buenos Aires
                    50,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/carmelo-det-5315987.aspx,255,3,Sabaneta El Carmelo
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/entrerrios/cuenca-det-5279350.aspx,250,3,Entrerrios La cuenca
                    80,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/cristobal-det-3774384.aspx,290,3,Medellín CRISTOBAL
                    70,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calasanz-det-5248575.aspx,240,3,Medellín CALASANZ
                    100,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/orquidea-det-5346643.aspx,325,3,Envigado La Orquidea
                    93,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/belen-det-5407897.aspx,300,3,Medellín Belén
                    76,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/los_alcazares-det-5342717.aspx,310,3,Sabaneta Los Alcazares
                    76,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/camino_verde-det-4590525.aspx,358,3,Envigado Camino Verde
                    58,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-5309748.aspx,245,3,Medellín EL POBLADO
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/robledo-det-5381590.aspx,220,3,Medellín Robledo
                    102,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/mota-det-5251351.aspx,285,3,Medellín la mota
                    94,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/euro-det-2613844.aspx,319,3,Sabaneta EURO
                    61,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/zona_noroccidental_calasanz-det-5244465.aspx,310,3,Medellín Zona 2 Noroccidental Calasanz
                    68,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/trapiche-det-5325303.aspx,255,3,Sabaneta El Trapiche
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/toledo-det-5414626.aspx,360,3,La Estrella TOLEDO
                    107,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/america-det-5409349.aspx,270,3,Medellín La América
                    64,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/edificio_bari-det-5320439.aspx,230,3,Bello Edificio Bari
                    69,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/dorado-det-5416578.aspx,287,3,Envigado El dorado
                    90,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/rosales-det-5299354.aspx,370,3,Medellín ROSALES
                    70,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/suramerica-det-5249036.aspx,245,3,La Estrella Suramerica
                    70,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/robledo-det-5290422.aspx,290,3,Medellín Robledo
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/aliadas_del_sur-det-5416534.aspx,325,3,Sabaneta ALIADAS DEL SUR
                    65,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/rodeo_alto-det-5410780.aspx,250,3,Medellín Rodeo Alto
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/aldea-det-5160458.aspx,230,3,La Estrella La Aldea
                    77,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-5370384.aspx,330,3,Medellín Loma de los Bernal
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/cuenca-det-5370749.aspx,300,3,Envigado La Cuenca
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/conjunto_residencial_amonte-det-5281760.aspx,310,3,Sabaneta Conjunto Residencial AMONTE
                    92,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/suroccidente-det-5404265.aspx,350,3,Medellín SurOccidente
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/sendero_del_bosque-det-5009360.aspx,230,3,La Estrella Sendero Del Bosque
                    78,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-5271742.aspx,330,3,Medellín San Lucas
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/cabanas-det-5249123.aspx,230,3,Medellín cabañas 
                    60,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/senorial-det-4842809.aspx,260,3,Envigado SEÑORIAL
                    72,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/sur_madera-det-5380381.aspx,225,3,Bello Sur Madera
                    78,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/las_antillas-det-5310876.aspx,365,3,Envigado Las Antillas
                    65,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-5405976.aspx,220,3,Medellín Loma de los Bernal
                    84,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_colores-det-5380279.aspx,400,3,Medellín Los Colores
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/robledo-det-5289990.aspx,270,3,Medellín Robledo
                    85,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_del_indio-det-5227020.aspx,320,3,Medellín Loma del Indio
                    78,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_colores-det-4673717.aspx,290,3,Medellín Los Colores
                    71,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/los_alcazares-det-5296031.aspx,283,3,Sabaneta Los Alcazares
                    103,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/nogal-det-5298714.aspx,350,3,Medellín EL NOGAL
                    70,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/floresta-det-5258880.aspx,250,3,Medellín La Floresta
                    715,2,https://www.fincaraiz.com.co/apartamento-en-venta/itagui/itagui-det-4809501.aspx,280,3,Itaguí ITAGUI
                    72,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/nororiente-det-5302614.aspx,240,3,Medellín NorOriente
                    78,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-5404767.aspx,330,3,Medellín Loma de los Bernal
                    86,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/camino_verde-det-5152342.aspx,360,3,Envigado Camino Verde
                    64,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/camino_verde-det-5403046.aspx,250,3,Envigado CAMINO VERDE
                    82,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-4361617.aspx,319,3,Medellín Loma de los Bernal
                    124,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/suroccidente-det-4872157.aspx,320,3,Medellín SurOccidente
                    69,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-5330283.aspx,220,3,Medellín Loma de los Bernal
                    53,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/chagualo-det-5347220.aspx,210,3,Medellín El Chagualo
                    57,2,https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/tranvia-det-5301607.aspx,240,3,Rionegro el tranvía 
                    76,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/pilarica-det-4819639.aspx,300,3,Medellín La Pilarica
                    115,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/san_juaquin-det-5357269.aspx,350,3,Sabaneta SAN JUAQUIN
                    90,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/barrio_obrero-det-4630310.aspx,320,3,Bello Barrio Obrero
                    70,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/mayorca-det-5325313.aspx,240,3,Sabaneta Mayorca
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/trapiche-det-5382788.aspx,345,3,Sabaneta El Trapiche
                    78,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_monica-det-4777943.aspx,255,3,Medellín Santa Mónica
                    89,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/envigado_esmeraldal-det-5209257.aspx,400,3,Envigado Envigado El Esmeraldal
                    65,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/vegas_san_jose-det-4865342.aspx,265,3,Sabaneta VEGAS DE SAN JOSE
                    79,2,https://www.fincaraiz.com.co/apartamento-en-venta/la-estrella/suramerica-det-5021604.aspx,310,3,La Estrella SURAMERICA
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/barrio_perez-det-5325424.aspx,207,3,Bello Barrio Perez
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/san_jose-det-5295490.aspx,279,3,Sabaneta San José 
                    76,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/occidente_pilarica-det-4810147.aspx,285,3,Medellín Occidente Pilarica
                    1.500,2,https://www.fincaraiz.com.co/casa-en-venta/san-cristobal/san_cristobal-det-5271988.aspx,350,3,San Cristobal San Cristóbal 
                    89,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calasanz-det-5323215.aspx,280,3,Medellín CALASANZ
                    76,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-5308465.aspx,240,3,Medellín Loma de los Bernal
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/mall_guadalcanal-det-4416758.aspx,320,3,Envigado Mall Guadalcanal
                    86,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/malibu-det-5225233.aspx,345,3,Medellín Malibú
                    80,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/carmelo-det-5361752.aspx,318,3,Sabaneta El Carmelo
                    63,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/las_cometas-det-5372393.aspx,220,3,Envigado Las Cometas
                    98,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/mangaazul-det-5368968.aspx,315,3,Envigado MANGAAZUL
                    57,2,https://www.fincaraiz.com.co/apartamento-en-venta/itagui/santa_maria-det-4540028.aspx,215,3,Itaguí SANTA MARIA 3
                    89,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/america_danubio-det-5187764.aspx,300,3,Medellín America El Danubio 1
                    85,2,https://www.fincaraiz.com.co/apartamento-en-venta/bello/sur_cabanas-det-4751692.aspx,260,3,Bello Sur Cabañas
                    94,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/portal-det-5365803.aspx,330,3,Envigado El Portal
                    76,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/santa_monica-det-5367570.aspx,230,3,Medellín Santa Mónica
                    62,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/boston-det-5402936.aspx,210,3,Medellín Boston
                    100,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/centro-det-5406221.aspx,220,3,Medellín Centro
                    90,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/belen_gloria-det-5401827.aspx,260,3,Medellín BELEN LA GLORIA
                    73,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/envigado_cuenca-det-5313128.aspx,270,3,Medellín Envigado La Cuenca
                    96,2,https://www.fincaraiz.com.co/casa-en-venta/medellin/suroccidente-det-5348548.aspx,320,3,Medellín SurOccidente
                    79,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/cumbres-det-4241461.aspx,330,3,Envigado Cumbres
                    74,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-4408357.aspx,285,3,Medellín Loma de los Bernal
                    87,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/florida_niueva-det-5291939.aspx,380,3,Medellín Florida Niueva
                    69,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/vereda_san_jose-det-5258121.aspx,267,3,Sabaneta VEREDA SAN JOSE
                    57,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calasanz-det-5243830.aspx,200,3,Medellín Calasanz
                    120,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/metropolitano-det-5403868.aspx,355,3,Envigado metropolitano
                    69,2,https://www.fincaraiz.com.co/apartamento-en-venta/itagui/suramerica-det-5277661.aspx,225,3,Itaguí Suramerica
                    141,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/prados_sabaneta-det-5357262.aspx,395,3,Sabaneta PRADOS DE SABANETA
                    75,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/robledo-det-5405352.aspx,205,3,Medellín Robledo
                    84,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_bernal-det-5102312.aspx,300,3,Medellín LOS BERNAL
                    180,2,https://www.fincaraiz.com.co/casa-en-venta/otros-municipios/cisneros-det-5394316.aspx,260,3,Otros Municipios cisneros
                    67,2,https://www.fincaraiz.com.co/apartamento-en-venta/envigado/paz-det-5246412.aspx,284,3,Envigado LA PAZ
                    54,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/sabaneta-det-5207834.aspx,230,3,Sabaneta SABANETA
                    93,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/belen_palma-det-5382184.aspx,310,3,Medellín BELEN LA PALMA
                    95,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/almeria-det-5413827.aspx,320,3,Medellín LA ALMERIA
                    66,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_bernal-det-5253831.aspx,295,3,Medellín Loma de los Bernal
                    64,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/america-det-5315661.aspx,240,3,Medellín AMERICA
                    57,2,https://www.fincaraiz.com.co/apartamento-en-venta/sabaneta/doctora-det-5280378.aspx,250,3,Sabaneta LA DOCTORA
                    80,2,https://www.fincaraiz.com.co/apartamento-en-venta/medellin/laureles_nogal-det-4786083.aspx,310,3,Medellín Laureles el nogal
